epoch,train_loss,train_samples,train_batches,val_mpjpe_mm,val_pa_mpjpe_mm,val_selection_score,improved
1,0.030816003455427187,118784,58,191.0505043603173,127.17780051866166,155.87617820733908,True
2,0.01711292723836056,118784,58,173.9428113558934,114.56541588274179,141.16596800504442,True
3,0.015105692701863831,118784,58,166.55849244889657,110.08519780331537,135.4091008280418,True
4,0.014026154924569458,118784,58,158.8451849003356,106.33160499084715,129.96254635671218,True
5,0.013260935930984801,118784,58,158.28330621376995,106.27412396394793,129.69741595724147,True
6,0.012736005949434536,118784,58,152.45926027153462,102.67478174577951,125.11483234813852,True
7,0.012210637009863195,118784,58,150.8275386453778,102.66760883313842,124.43915275711547,True
8,0.011885333693875321,118784,58,148.4782484681684,101.27858439057256,122.62816486292125,True
9,0.011564084665914034,118784,58,147.41625775450015,100.24111847541442,121.56138596927514,True
10,0.011371874555560022,118784,58,147.39617550594934,100.00061257373132,121.40719847529695,True
11,0.011046407856689444,118784,58,144.89041683616395,98.84979112109733,119.67617741097654,True
12,0.010961413817030603,118784,58,144.00258536306316,98.55828190150514,119.13289807084497,True
13,0.010678724578485406,118784,58,144.08528996745653,97.6584595558324,118.62186755770303,True
14,0.010531955286218175,118784,58,143.99984268534527,96.83658304624733,118.08663228683417,True
15,0.010367636215584031,118784,58,143.49079153106885,96.88339806010373,117.90621473808709,True
16,0.010318945531315845,118784,58,142.58767987897895,96.5423426694549,117.32752725306591,True
17,0.010097126026862654,118784,58,141.66974092342113,96.30727167128546,116.80679015670513,True
18,0.009931737284079707,118784,58,141.38172798230448,95.20765931684124,116.01992669953539,True
19,0.009888332642229467,118784,58,140.1633982825689,94.85581794086241,115.30530685733395,True
20,0.009783667544352597,118784,58,140.74341582553646,95.79865789942032,116.11645165206534,False
21,0.009709047121477538,118784,58,141.3817677082274,94.83218578384013,115.79094119038133,False
22,0.009577855885285756,118784,58,140.21520009152852,94.05440862402115,114.83839830260395,True
23,0.009477997808877764,118784,58,139.84828113876742,94.32647319612529,114.85379898967268,False
24,0.009426372880437251,118784,58,140.44315697142275,94.6927021096054,115.32103895832489,False
25,0.009333943707290394,118784,58,139.6237192362453,93.50984090562392,114.26369402584884,True
26,0.009283544929248506,118784,58,138.76814918514188,93.57293917802298,113.95149662706541,True
27,0.009217869522499627,118784,58,140.1746272119394,94.36733329413708,115.01263306911333,False
28,0.009129874857849088,118784,58,139.7388799196583,93.82228528933184,114.50162032842097,False
29,0.009060816903566492,118784,58,139.67002377199228,94.10840886555476,114.64782467799554,False
30,0.0089977384095305,118784,58,138.7758965346283,93.44939116050544,113.87942324631922,True
31,0.00894137006253004,118784,58,140.25786732177363,94.0857166238686,114.87498404397954,False
32,0.00890569136767038,118784,58,138.47856230295943,92.78104024712702,113.34983485826156,True
33,0.008809147290243157,118784,58,139.0906195972745,93.00606575116953,113.73773037842376,False
34,0.008789728379583564,118784,58,140.1695645403234,93.99245803353503,114.781888434697,False
35,0.008708943693159983,118784,58,139.86865338655548,93.51697131152751,114.36823355343255,False
36,0.008681328035891056,118784,58,137.777310777484,93.36211767771789,113.41596669837529,False
37,0.008641327667082178,118784,58,138.3798417954846,92.55783299857622,113.1730457630078,True
38,0.008607666907382423,118784,58,139.2383698388081,93.0097137826706,113.80035556303494,False
39,0.00857098559559933,118784,58,138.269602359402,92.74657483092648,113.24324272144774,False
40,0.008512662097426325,118784,58,137.75698381724806,92.15651060205431,112.67299117206947,True
41,0.008461327308082375,118784,58,138.12199354215397,92.9347994317604,113.29757176107078,False
42,0.008443681073599848,118784,58,139.39574408242652,93.20653666225974,113.98506275552803,False
43,0.008405620473083752,118784,58,139.78289306417167,93.12003346511746,114.09026110929277,False
44,0.008371280233279384,118784,58,137.72567263932675,92.47350439845418,112.85377970893506,False
45,0.008323643838280234,118784,58,139.07477848825383,92.74809434747787,113.57341536021161,False
46,0.008286946734156588,118784,58,137.95901953244177,92.29987907429066,112.8432577518572,False
47,0.00822567954209858,118784,58,139.99433508339266,92.86566599715245,114.02046817719959,False
48,0.008206865212334127,118784,58,139.36707070578663,93.12859757957897,113.9256768406663,False
