epoch,train_loss,train_samples,train_batches,val_mpjpe_mm,val_pa_mpjpe_mm,val_selection_score,improved
1,0.027368965847738857,118784,58,182.70181245550697,120.49492858868098,148.37331918120893,True
2,0.015000632723215324,118784,58,161.627179364131,105.85851731732431,130.8037215283577,True
3,0.012833084413332158,118784,58,155.43868224346588,102.00366948349944,125.91789375824703,True
4,0.01173911153756339,118784,58,148.59346874046577,97.92438965092038,120.62721389687829,True
5,0.011042796717635516,118784,58,145.70098456727348,96.54970904734058,118.60601868320728,True
6,0.010544597749309293,118784,58,144.33500235177465,94.41265222973661,116.73495783875674,True
7,0.010168305389454653,118784,58,142.09738571646497,94.08992399636428,115.628423072116,True
8,0.009860687134466294,118784,58,141.44549444472693,93.46225322256687,114.97745265478899,True
9,0.009557777212868476,118784,58,139.73470551967864,91.8586043170955,113.29534422781026,True
10,0.009356325990038699,118784,58,140.16801284577443,91.37847005936642,113.17393058963927,True
11,0.0091386118839527,118784,58,137.14975957871454,90.13827600617817,111.18652293820124,True
12,0.009026036934991336,118784,58,138.19094026492422,89.7492690430184,111.36667309902172,False
13,0.008865565398772215,118784,58,136.58150647055834,89.97440061527509,110.85503678146429,True
14,0.00868332247924188,118784,58,136.17980508873183,89.4081731319282,110.34304504791216,True
15,0.008576076814969039,118784,58,135.671932205329,89.31838976533103,110.08178105813488,True
16,0.00845151890775767,118784,58,136.27278202227194,89.12911798916913,110.20831578231926,False
17,0.008325246499915576,118784,58,134.9041429370487,88.47823853668768,109.2523726898945,True
18,0.00820399161653015,118784,58,133.76798948693175,87.86016753216211,108.41069120138624,True
19,0.008150726484520168,118784,58,133.94953059849487,88.10321867372623,108.63417871720749,False
20,0.008082701270629105,118784,58,133.95532581612937,88.17964936311401,108.68364026286561,False
21,0.00802272802283024,118784,58,135.66899725414422,87.99947919315062,109.2648209673254,False
22,0.007878222831942398,118784,58,134.81860428531476,87.77173961405471,108.78080451284099,False
23,0.007819422014892614,118784,58,133.42447545891386,86.50383355156107,107.43243745164786,True
24,0.007714524825007237,118784,58,132.3429753445032,86.37737084307943,106.9179042995544,True
25,0.007697790539984046,118784,58,134.073138602156,87.05492029390827,108.03576442347602,False
26,0.007622605446597625,118784,58,133.6402595215092,87.79988145784603,108.32173809528854,False
27,0.007553097591253704,118784,58,131.70254182345164,86.32359743656565,106.62568734474864,True
28,0.007471030883105664,118784,58,132.84462873741484,86.26522337091936,107.05078968256116,False
29,0.007450087317104997,118784,58,131.94382277789077,86.37574962816537,106.755545997602,False
30,0.007408362211145717,118784,58,131.0158458761314,85.53462273085529,105.86024253126753,True
31,0.007320443007709651,118784,58,131.38971289280994,85.97385319205736,106.28301786829826,False
32,0.00724978800381309,118784,58,130.27487319485405,85.20183788009763,105.3549174258052,True
33,0.007237045415516557,118784,58,130.11192937684328,85.39867386924134,105.41056030280268,False
34,0.007171447420942372,118784,58,131.9054181391742,85.86287405929015,106.42264000400442,False
35,0.007146372636458997,118784,58,130.2063849092342,85.40138198540629,105.45048702861618,False
36,0.007105262845690395,118784,58,132.46903284857115,86.14983187989424,106.82782834634705,False
37,0.0070621185325856865,118784,58,130.89285282975695,85.37617668183667,105.71249372511734,False
38,0.007004281907374489,118784,58,131.16440811552934,85.55144983728262,105.93066261159973,False
39,0.006950658288431065,118784,58,130.574927857724,85.47476132665514,105.64497524200652,False
40,0.006946802741430443,118784,58,130.90196675099156,85.38834473202482,105.72370719490364,False
