epoch,train_loss,train_samples,train_batches,val_mpjpe_mm,val_pa_mpjpe_mm,val_selection_score,improved
1,0.02858443853670153,118784,58,182.75017956117156,122.64628435497814,149.71182481147827,True
2,0.014650935853092835,118784,58,162.41292157149394,108.61758634826604,132.8190480799569,True
3,0.012415270738560578,118784,58,153.1757729075562,103.10644680222211,125.6718332828888,True
4,0.011332228330188784,118784,58,149.08915847782976,99.66865561120716,121.89961440337495,True
5,0.010743627517387784,118784,58,145.7120641271738,97.43003232101088,119.15003616227631,True
6,0.010214720932959482,118784,58,143.38716805018814,95.6743737605512,117.12590451518685,True
7,0.009876582755482402,118784,58,141.69615071697345,94.92111345405776,115.97394706661106,True
8,0.009515055744298574,118784,58,140.96951988838606,94.00816248538086,115.11857161706588,True
9,0.00926738776716179,118784,58,138.99718422658395,92.279332429701,113.25443642541043,True
10,0.00901745033354081,118784,58,137.27653373843182,91.63363919645582,112.15680257000712,True
11,0.00884012948593189,118784,58,136.10092450167804,91.2883041321316,111.4648939737237,True
12,0.00870884559920122,118784,58,135.8762585172379,91.00078577875522,111.1973304254465,True
13,0.008499597504349619,118784,58,136.03192454617107,90.58157400462727,111.00444063311552,True
14,0.00837893658799344,118784,58,137.49108073578765,89.49173780255263,110.92482024955778,True
15,0.008175994229406632,118784,58,134.2544723444015,88.41791591452252,108.95182718475115,True
16,0.008097560723023168,118784,58,134.1660718371809,88.8559720774433,109.18542362836168,False
17,0.00799962917567584,118784,58,133.47108270619344,88.7691478948439,108.84904354394222,True
18,0.007843337471372095,118784,58,134.46479568163326,88.4923034996949,109.08299367675767,False
19,0.007800176691520831,118784,58,131.55913124173702,86.86373055018814,106.9005001279184,True
20,0.007708872877189825,118784,58,135.00165100935624,88.78694351927184,109.4823454406059,False
21,0.007577424852884021,118784,58,132.12966223431303,87.53375789751348,107.54443669989902,False
22,0.007518507500082768,118784,58,131.8082254906946,87.02066621961761,107.09827073966147,False
23,0.007418409840942457,118784,58,132.54530503152648,87.30899537908064,107.57507808278076,False
24,0.007376325509414591,118784,58,131.15722249059291,87.42045122292281,107.07858596037264,False
25,0.007271089984489412,118784,58,131.242149363114,85.97031400958507,106.22113157013428,True
26,0.007228727556829308,118784,58,130.28138347910098,86.15331822688904,105.94419988802763,True
27,0.007159278832440232,118784,58,131.07824179421337,85.42745967024305,105.81909664385502,True
28,0.007072765484516476,118784,58,131.33875565697141,86.71423197078714,106.71897359323295,False
29,0.007100051790796991,118784,58,132.16218505288316,85.6823157670599,106.41410654685656,False
30,0.007001491905800228,118784,58,132.49194993898098,86.95369864232686,107.33436116886526,False
31,0.006926098067698808,118784,58,129.1788786802095,85.18423929624733,104.89997384897609,True
32,0.006881966143204221,118784,58,128.15907371860064,83.99099333875725,103.75070075426135,True
33,0.006848578044245469,118784,58,131.26741505008644,85.36283194981186,105.85536496279597,False
34,0.006766151725153984,118784,58,130.14764298154174,85.00237521293094,105.18012541253023,False
35,0.006736666068498944,118784,58,130.2778987211431,84.98927638436896,105.22463751986061,False
36,0.006691846635256861,118784,58,130.979835916048,84.69382238063154,105.32418031258555,False
37,0.006649836416131464,118784,58,130.62592164141157,85.48660958316384,105.67292541043946,False
38,0.006602077319383107,118784,58,131.33594465066614,85.6355253832757,106.0519807541029,False
39,0.0065611962887362155,118784,58,127.58731837308045,84.12110447599919,103.59916089754044,True
40,0.006563125764308819,118784,58,127.99980137038544,83.97071762496186,103.67369568470029,False
41,0.006490464627357392,118784,58,129.29191005415439,85.14621483461303,104.92243206220724,False
42,0.006478190253456605,118784,58,128.55293558679955,84.31460904924744,104.1099923452792,False
43,0.006437986454894316,118784,58,128.78318862503815,84.36323794874403,104.23323263610354,False
44,0.006364647210736213,118784,58,129.4323785340181,84.83449227092444,104.78707036820681,False
45,0.006361172630869109,118784,58,129.02065827443303,84.32971721499034,104.30855970233144,False
46,0.0063317458402236985,118784,58,130.22012610596968,85.04073933120614,105.23314971934728,False
47,0.006293177050698934,118784,58,129.67548211380046,84.41577389275908,104.62626906065753,False
