epoch,train_loss,train_samples,train_batches,val_mpjpe_mm,val_pa_mpjpe_mm,val_selection_score,improved
1,0.029558061782656044,118784,58,188.02268826909386,123.84539862580087,152.59667355280266,True
2,0.016675759026588036,118784,58,171.36315372978746,111.01529686387674,137.92726845277005,True
3,0.014856450115169945,118784,58,164.2431234427438,107.43082207235838,132.8336319280091,True
4,0.013931674336821869,118784,58,159.40400945794772,105.07755691930235,129.42095609669445,True
5,0.013247832688021249,118784,58,156.4305574977118,103.66764418920981,127.34515057509066,True
6,0.012751607786350209,118784,58,155.3236947650768,102.66418644487949,126.27818797666284,True
7,0.012314604932506537,118784,58,153.7742598266043,101.73365913886911,125.07604940008162,True
8,0.011996763051840765,118784,58,151.65494698972847,100.32768364499644,123.3498664157533,True
9,0.01174153703875069,118784,58,151.96783789280994,100.78133501347503,123.75589514018613,False
10,0.011517512917133241,118784,58,150.4136175696634,100.40210142187023,122.88955727180299,True
11,0.011295594628257999,118784,58,149.2911123576223,98.62867782594326,121.34407700006055,True
12,0.01114518807173289,118784,58,148.0786120398149,98.67448737669073,120.87837331169129,True
13,0.01094772483639676,118784,58,148.6603568659107,98.76342895098139,121.17015553820961,False
14,0.01078197888323459,118784,58,150.7814843829452,98.24796881356147,121.71267220514923,False
15,0.01067010674561406,118784,58,147.9020271343944,97.94496132284145,120.3588730723585,True
16,0.010553331274924607,118784,58,145.84183600503408,96.81805686209702,118.82812449587858,True
17,0.010376721797189835,118784,58,147.91092733016373,97.96488983207058,120.37473863256729,False
18,0.010285102425078893,118784,58,145.92630841299706,96.67469315697143,118.77449679689688,True
19,0.010165699067172306,118784,58,146.77840244584561,97.31351698362657,119.51369193211032,False
20,0.010117872152477503,118784,58,146.77580437048712,97.24653868033663,119.4714984297598,False
21,0.009996579510384592,118784,58,145.8616266653107,97.41159154759484,119.19988758043782,False
22,0.00990192833003299,118784,58,145.1158535035086,96.08929473774535,118.08505417036532,True
23,0.009794588232862538,118784,58,145.40089891818366,97.29807710642734,118.9421198494683,False
24,0.009745979071434202,118784,58,143.79476952608562,96.09009124249974,117.54680992675125,True
25,0.009654326476799003,118784,58,144.53836729634904,96.07435540717482,117.84069954647339,False
26,0.009571143763204074,118784,58,143.7117272513475,95.84152852639073,117.36077541894866,True
27,0.00948643422653449,118784,58,145.473793603173,95.55540177209397,117.90168274906796,False
28,0.009386955856763083,118784,58,144.58090422556697,96.45544300760196,118.09155417521073,False
29,0.009346581064164639,118784,58,144.88121472338045,96.11855208545205,118.00751070839858,False
30,0.009298327748246234,118784,58,146.07334199888132,96.17523184048612,118.5269485495051,False
31,0.009240439354345716,118784,58,142.94648203117055,95.06314673802501,116.57161917471002,True
32,0.009129509426139552,118784,58,144.1126690735279,95.83866031475644,117.52261543375703,False
33,0.009103989565809226,118784,58,143.597822701617,95.3222860838503,116.99603726871072,False
34,0.009046660575630337,118784,58,143.63241603528934,95.75056013551307,117.27269200029478,False
35,0.008973031914953527,118784,58,143.8230893420116,94.86646687175836,116.80748409437594,False
36,0.008936035045390499,118784,58,143.49310199074546,95.13023826019526,116.83549538164381,False
37,0.008924165981468456,118784,58,144.31511555476456,95.41521097643141,117.34503482357462,False
38,0.008857425639470076,118784,58,143.04901304917115,95.21930457388386,116.70915792054416,False
39,0.008787210276029233,118784,58,145.11734402013627,95.67014334702024,117.82782822637989,False
