epoch,train_loss,train_samples,train_batches,val_mpjpe_mm,val_pa_mpjpe_mm,val_selection_score,improved
1,0.0316267360708323,118784,58,171.76409886675475,114.5723785763289,140.28336095625815,True
2,0.018091276801865678,118784,58,153.4472793220856,100.47052545990447,124.16492573944815,True
3,0.01602587543813319,118784,58,147.20547295837991,96.96542537986583,119.47318236179049,True
4,0.014981795985508582,118784,58,144.82455184724057,95.96480285725175,117.89003166896799,True
5,0.014274032593801105,118784,58,139.60682297489583,93.50053636993088,114.25109552671584,True
6,0.013821996009812272,118784,58,137.70800354456753,92.3544186401057,112.77385605470866,True
7,0.013388975009579083,118784,58,135.90278245375546,91.61606394196565,111.58350239696864,True
8,0.013122330323375505,118784,58,135.7400698114646,91.57735399303792,111.49312276622345,True
9,0.012810310557613084,118784,58,134.58140118406342,91.08303848206118,110.71622709891159,True
10,0.012541856745193744,118784,58,134.70645994257546,90.09988550030491,110.16821963242148,True
11,0.012331835186943925,118784,58,134.36312760443136,89.94792566571806,109.9349108062438,True
12,0.012151392722695038,118784,58,130.7847715405529,89.17925395746519,107.99670529689335,True
13,0.011926827888036597,118784,58,131.23322365077752,88.86751781812175,107.99245733436678,True
14,0.011836121099647778,118784,58,130.63951891071247,89.39570919935969,108.06762902222988,False
15,0.011619198168146199,118784,58,133.45212928143104,89.3915206702917,109.22219908587944,False
16,0.011481902867170244,118784,58,131.31065942931193,88.0917494314717,107.55178152001139,True
17,0.011351927809802622,118784,58,129.71173232798049,87.80956842666937,106.72362079500313,True
18,0.011253782130520919,118784,58,128.80614852246163,88.25994448114646,106.62280955509833,True
19,0.011194854203996987,118784,58,128.16431420876106,87.54235257965749,105.92358369406394,True
20,0.011068402885876853,118784,58,132.92421660610833,88.83410486965138,108.66555939074387,False
21,0.010968841050334018,118784,58,128.25598939805874,87.06180283819494,105.67023072649842,True
22,0.010850036099296191,118784,58,127.09270266922451,87.40544842273097,105.39731812555947,True
23,0.010760247049018228,118784,58,126.53361622116068,86.75472370794796,104.77303524778843,True
24,0.010702761692990517,118784,58,127.51175090837484,87.30333446615509,105.50924622002995,False
25,0.01059335876448915,118784,58,129.40722586772029,87.2966550525968,106.2864900064343,False
26,0.010544390176776153,118784,58,127.31310823000305,86.612419723168,105.00902992732644,False
27,0.010574348094262954,118784,58,127.34565012323407,86.8699086543348,105.17844357914896,False
28,0.010435737460723212,118784,58,127.16495737625775,86.68182067219738,104.98995204816696,False
29,0.010360625941820186,118784,58,125.49291404106108,85.90282414053766,103.8277213741729,True
30,0.010286681482504154,118784,58,127.43299862155708,87.45448676821832,105.56792832950426,False
31,0.010226516454512703,118784,58,124.95887856997662,85.60256218873869,103.42533622774194,True
32,0.010170919884895456,118784,58,126.7455280008131,86.75369543398719,104.86011126163483,False
33,0.010105282887174138,118784,58,126.20647185308466,86.18603897753837,104.29398785331566,False
34,0.01006348575625954,118784,58,126.49164279271267,86.52636669122879,104.61769576729448,False
35,0.010011464758808243,118784,58,127.28817715214961,85.80954103249822,104.51095665187113,False
36,0.009969055170899835,118784,58,125.13228764356134,85.41395212928143,103.38299292734092,True
37,0.009882291489890936,118784,58,124.89474841828438,85.38223722240573,103.26564306332789,True
38,0.009913336870999172,118784,58,124.44780497255819,85.32725553282854,103.04751164095659,True
39,0.009829409468662122,118784,58,125.51203676059559,86.28952700985873,104.06908419946721,False
40,0.00981906480316458,118784,58,125.15388774900904,85.29789890677407,103.32165148217832,False
41,0.009711583979941648,118784,58,125.60863654842971,85.65555442626282,103.72597266009457,False
42,0.009686304304491857,118784,58,124.6847701112918,85.26608474565505,103.10859408799018,False
43,0.009647979256536427,118784,58,124.51649287910357,85.39683513949588,103.11796358804328,False
44,0.009576793952748693,118784,58,124.20597637590203,84.82982105650981,102.64682532897378,True
45,0.00955795409992851,118784,58,124.43139467298506,85.57239445700783,103.18862528298504,False
46,0.009506603847418365,118784,58,125.0455783425653,85.5025413056459,103.40074819518267,False
47,0.009467799633998296,118784,58,125.59583672121151,84.99764568934852,103.3215874330568,False
48,0.009411461057205653,118784,58,126.25620299319037,85.96581008931294,104.18117281500697,False
49,0.009404677608660582,118784,58,125.29954136599248,84.98228907282244,103.19031856262896,False
50,0.00934734813676312,118784,58,128.35865004700682,85.6516041073788,104.85286966785318,False
