epoch,train_loss,train_samples,train_batches,val_mpjpe_mm,val_pa_mpjpe_mm,val_selection_score,improved
1,0.029600349190677035,118784,58,162.755763098384,108.38919812099807,132.81930075032383,True
2,0.01688922023207977,118784,58,149.1186834599553,97.89806509807907,120.82396525814964,True
3,0.015091867105842665,118784,58,143.27044399202154,95.09830457871735,116.72521715499754,True
4,0.014075080253954592,118784,58,142.08499498170545,94.04011300691127,115.59277219906961,True
5,0.013430419618841904,118784,58,136.53011611952434,91.82081790260698,111.96565067212636,True
6,0.012916719075292349,118784,58,135.25579565377578,91.04366154461836,110.96928801001845,True
7,0.01252116476474651,118784,58,133.6822927253786,90.3196975207084,109.88241098024284,True
8,0.012178259355754688,118784,58,133.17241176694787,89.79899268853542,109.35606261462955,True
9,0.011925961758042204,118784,58,134.95895162109971,89.81812652454518,110.09886553604403,False
10,0.01168206769266519,118784,58,131.87649516592134,88.00431001626181,107.72975431346623,True
11,0.011472429100680968,118784,58,132.24081779144223,88.28510701989532,108.05042689002184,False
12,0.011299513617594695,118784,58,132.43566101737983,89.16799932030695,108.66932838470166,False
13,0.011123365562023788,118784,58,132.7332744689501,87.7801792452231,107.94142219134336,False
14,0.010946869416611976,118784,58,132.13140944201646,87.4710626238693,107.50662672543837,True
15,0.010811190923740124,118784,58,128.16853926339058,86.4467890061236,105.26043259898466,True
16,0.010666328289642417,118784,58,128.00471497357455,86.9783359748196,105.51605141082844,False
17,0.01053558275553173,118784,58,129.24375095284074,87.13654922375241,106.12188495670723,False
18,0.010497271693472204,118784,58,127.48443614061388,85.68775885506658,104.51725035510195,True
19,0.010314594504648241,118784,58,127.31277394171155,85.5418801294593,104.35791320005801,True
20,0.01023156478487212,118784,58,128.99441000101638,85.88286649430836,105.25402459112604,False
21,0.010153182011483044,118784,58,134.30842978199004,86.76618241183047,107.95105241687398,False
22,0.01005027244060204,118784,58,129.73141960565098,86.43648204848054,105.89394468933409,False
23,0.0099238531728243,118784,58,127.36188652937291,86.2165533050869,104.78884902028511,False
24,0.009853612503101086,118784,58,126.76069960742961,85.25637966574347,103.95748329209532,True
25,0.009757887395419952,118784,58,127.44745003938408,85.83557859665616,104.59218715945738,False
26,0.009699528715733824,118784,58,127.60704848053663,85.26903458176643,104.31169555598271,False
27,0.009595525756092935,118784,58,133.0744772080496,85.53932294313447,106.6916148597824,False
28,0.009566379357771626,118784,58,128.90442372192297,85.54640810803943,105.01100151244755,False
29,0.00947570694803164,118784,58,126.94856486304502,84.8347448610123,103.77691993226671,True
30,0.009471961602183252,118784,58,126.48662608623845,84.84789406316699,103.5959644511917,True
31,0.009410124577196508,118784,58,125.42243479393231,85.01951417827014,103.26351956637878,True
32,0.009321261133099425,118784,58,127.55651933631466,85.12732254929362,104.20434235101563,False
33,0.009218902969411734,118784,58,126.57011954975098,84.55607864747434,103.45179062282573,False
34,0.009157510490381512,118784,58,127.76152619676796,85.3250239004218,104.40907659918075,False
35,0.009148672560294127,118784,58,126.18582220627096,85.10713423620287,103.63066008288634,False
36,0.009045050447357112,118784,58,129.87269094928345,85.56867837813802,105.41837848279849,False
37,0.009037890086143181,118784,58,127.36058272563268,84.22781707363553,103.57269844995936,False
38,0.00894358834444449,118784,58,124.70099540095538,84.02682286373107,102.36321825483518,True
39,0.008936268277466297,118784,58,126.97090421409696,85.24414796981401,104.03617902771883,False
40,0.008869903643840346,118784,58,124.6742023134973,83.75628319061896,102.18731719510892,True
41,0.008826731045826756,118784,58,127.96655846630755,84.75874151971745,104.1454965527246,False
42,0.008817005998872477,118784,58,127.72816486050412,84.58472898033337,103.94158074553744,False
43,0.008739746561081245,118784,58,124.43187426948877,85.0418297083037,102.86843180447012,False
44,0.008743873492268652,118784,58,124.97789885913203,83.79803548061287,102.33719950677755,False
45,0.008666687099070385,118784,58,128.59016573076534,84.45153057983535,104.20957879906157,False
46,0.008635292873428813,118784,58,124.62777117847342,84.35070931052444,102.5301950583045,False
47,0.008601720942633933,118784,58,126.88700341116983,84.5742247052546,103.59232567460141,False
48,0.008512110561774722,118784,58,125.41990500177863,84.2285706118508,102.78102609224102,False
