epoch,train_loss,train_samples,train_batches,val_mpjpe_mm,val_pa_mpjpe_mm,val_selection_score,improved
1,0.02785069594994701,118784,58,186.2001822657029,117.05918728190429,147.63618122860544,True
2,0.01564505691479506,118784,58,164.50524208624128,103.46992927467598,130.46587969264928,True
3,0.013681240347695762,118784,58,152.8198093220339,97.9044818668993,122.31820899061627,True
4,0.0124663304665993,118784,58,145.73273460867398,93.89778788634098,116.97855103557102,True
5,0.011712225394901531,118784,58,142.01182078763708,92.0800458000997,114.3523281891592,True
6,0.01112728779493221,118784,58,140.26046781530408,90.94423837861416,112.9419382695859,True
7,0.010759403929114342,118784,58,137.90433075772683,89.38753115653041,111.02669797047368,True
8,0.010428360679411683,118784,58,136.97226835119642,88.0228579885344,109.8029622799166,True
9,0.010159432374197861,118784,58,134.9009806517946,87.55973953140578,108.68254104685971,True
10,0.0099408320183384,118784,58,134.4377079698405,86.88541562811565,108.0771767444488,True
11,0.009762203112116149,118784,58,133.9659326707378,86.33973859670986,107.5480525516661,True
12,0.009556001662437258,118784,58,132.29058527542372,85.87687250747757,106.5865926166943,True
13,0.009447122329910254,118784,58,135.07126744765702,86.14268444666001,107.86751860293228,False
14,0.009277290102608245,118784,58,131.24175909770688,85.7539179336989,106.08720487947186,True
15,0.009149748093352235,118784,58,129.96759642946162,84.15771202018944,104.58382070027291,True
16,0.009023918770253658,118784,58,131.00734203639084,84.53188559322034,105.23448887552064,False
17,0.008930773715135353,118784,58,130.72129626744766,84.33752180957129,104.99861987155496,False
18,0.00882712714695211,118784,58,129.6326613908275,84.58345042996012,104.71283488118763,False
19,0.00876774206950233,118784,58,129.76530330882352,84.86873987412761,104.94292625615037,False
20,0.008687157280229289,118784,58,129.93453078265205,84.19442843344964,104.59332461019612,False
21,0.00860264728744996,118784,58,128.25882820289132,83.56946036889332,103.53029054562835,True
22,0.008541639476757625,118784,58,129.27180178215355,84.41170628738783,104.46077428047603,False
23,0.00844635075793184,118784,58,129.65283212861416,83.28724062188435,103.91547828309633,False
24,0.008362138146084958,118784,58,128.02350760219343,83.07623691425722,103.12958473762042,True
25,0.00834970698884592,118784,58,129.7270867086241,84.29998364282153,104.57529004295375,False
26,0.008278578158532238,118784,58,130.2613604499003,85.65998644690927,105.63231688595316,False
27,0.008195795680813748,118784,58,127.81695927841476,82.85765593843469,102.91070709594705,True
28,0.008131527831649473,118784,58,128.94152698155534,83.61161827018942,103.83164129087595,False
29,0.008062866492325375,118784,58,129.22018475822532,83.99903414755732,104.18431125682905,False
30,0.0080052157944261,118784,58,128.0922420239282,83.14953966226321,103.20276623519757,False
31,0.007993723185540274,118784,58,128.74292435194417,83.4860979561316,103.67374013512415,False
32,0.00791519429887934,118784,58,129.14081038135592,83.89470105309073,104.08760579770163,False
33,0.007877452001939046,118784,58,127.19815631231306,82.38904146934198,102.37057279921318,True
34,0.007840858106019682,118784,58,127.19402885094716,82.96413026545363,102.72556633369246,False
35,0.007823998839112705,118784,58,126.49042014581256,82.57875981430708,102.20284743602717,True
36,0.007739350657332046,118784,58,126.49816176470588,82.06127866400797,101.88523397950405,True
37,0.007688618120576801,118784,58,127.0711054336989,83.22498675847457,102.83720662826425,False
38,0.007645232073063481,118784,58,126.12514721460619,82.16837144815554,101.80126691393905,True
39,0.0076344087318485155,118784,58,130.6366011340977,83.53323467098704,104.4629018319648,False
40,0.00755644592874009,118784,58,127.79918447781655,83.43785284770688,103.26320520164481,False
41,0.007534060049159774,118784,58,126.91722255109671,82.27287746136591,102.1853467904439,False
42,0.007507106883387114,118784,58,127.20412590353938,82.56414428589233,102.4817047324089,False
43,0.0074766407046338605,118784,58,127.84036795862413,83.56267681331008,103.35706725435445,False
44,0.0074638197567827745,118784,58,127.80898865902293,82.86284350074776,102.91071968090331,False
45,0.007390228702269238,118784,58,124.9525571722333,82.29124890952144,101.40267247041105,True
46,0.007353634958894089,118784,58,127.61625591974078,82.80678043993021,102.7983038990037,False
47,0.0073454837346899095,118784,58,126.32269986914257,82.44486306704886,102.05223022046785,False
48,0.007318196079597391,118784,58,128.66261683698903,83.9869812437687,103.95183878634565,False
49,0.007289382861927152,118784,58,126.19196940428714,82.20402464481555,101.85032038677065,False
50,0.007268148257621917,118784,58,127.23143070787637,82.55204542622134,102.48519330830061,False
